"날짜","종가","시가","고가","저가","거래량","변동 %"
"2022- 04- 29","1,331.36","1,335.49","1,337.62","1,322.71","","-0.31%"
"2022- 04- 28","1,335.46","1,336.94","1,343.18","1,333.36","","-0.08%"
"2022- 04- 27","1,336.55","1,341.37","1,347.55","1,333.41","","-0.31%"
"2022- 04- 26","1,340.72","1,339.37","1,345.01","1,336.33","","0.13%"
"2022- 04- 25","1,338.98","1,348.86","1,348.98","1,337.64","","-0.29%"
"2022- 04- 22","1,342.89","1,347.18","1,349.67","1,338.07","","-0.28%"
"2022- 04- 21","1,346.71","1,339.19","1,352.45","1,337.05","","0.60%"
"2022- 04- 20","1,338.64","1,337.51","1,342.92","1,332.78","","0.13%"
"2022- 04- 19","1,336.96","1,332.19","1,341.75","1,328.88","","0.40%"
"2022- 04- 18","1,331.57","1,328.02","1,334.97","1,327.53","","0.33%"
"2022- 04- 15","1,327.18","1,332.12","1,333.43","1,325.72","","-0.36%"
"2022- 04- 14","1,332.01","1,331.88","1,340.13","1,322.20","","0.04%"
"2022- 04- 13","1,331.49","1,330.18","1,333.30","1,326.12","","0.15%"
"2022- 04- 12","1,329.52","1,343.82","1,347.49","1,326.37","","-1.03%"
"2022- 04- 11","1,343.31","1,344.17","1,348.69","1,337.59","","0.48%"
"2022- 04- 08","1,336.87","1,330.24","1,338.81","1,327.15","","0.52%"
"2022- 04- 07","1,329.89","1,326.58","1,335.19","1,325.23","","0.27%"
"2022- 04- 06","1,326.32","1,329.25","1,332.23","1,324.06","","-0.14%"
"2022- 04- 05","1,328.23","1,332.66","1,334.15","1,326.86","","-0.24%"
"2022- 04- 04","1,331.48","1,346.52","1,348.24","1,331.43","","-1.24%"
"2022- 04- 01","1,348.17","1,344.55","1,348.80","1,343.07","","0.35%"
"2022- 03- 31","1,343.48","1,350.68","1,354.47","1,343.03","","-0.51%"
"2022- 03- 30","1,350.34","1,340.23","1,352.48","1,339.17","","0.90%"
"2022- 03- 29","1,338.35","1,343.76","1,353.33","1,338.39","","-0.37%"
"2022- 03- 28","1,343.32","1,346.57","1,348.54","1,339.48","","-0.14%"
"2022- 03- 25","1,345.26","1,342.80","1,348.54","1,340.26","","0.32%"
"2022- 03- 24","1,340.93","1,341.41","1,346.23","1,336.30","","0.00%"
"2022- 03- 23","1,340.97","1,340.23","1,342.91","1,334.32","","0.07%"
"2022- 03- 22","1,339.98","1,341.73","1,346.55","1,335.65","","-0.08%"
"2022- 03- 21","1,341.01","1,339.71","1,345.34","1,336.95","","0.21%"
"2022- 03- 18","1,338.20","1,342.66","1,348.93","1,336.55","","-0.26%"
"2022- 03- 17","1,341.65","1,352.87","1,355.30","1,335.01","","-0.75%"
"2022- 03- 16","1,351.81","1,360.32","1,363.94","1,344.20","","-0.50%"
"2022- 03- 15","1,358.60","1,358.76","1,372.80","1,357.15","","0.11%"
"2022- 03- 14","1,357.14","1,353.79","1,363.69","1,349.00","","0.56%"
"2022- 03- 11","1,349.53","1,349.80","1,364.60","1,346.88","","-0.01%"
"2022- 03- 10","1,349.62","1,354.93","1,366.37","1,345.34","","-0.37%"
"2022- 03- 09","1,354.62","1,344.79","1,359.11","1,343.00","","0.76%"
"2022- 03- 08","1,344.42","1,337.49","1,349.94","1,336.02","","0.55%"
"2022- 03- 07","1,337.12","1,333.88","1,342.34","1,322.92","","0.52%"
"2022- 03- 04","1,330.19","1,335.82","1,340.73","1,326.41","","-0.27%"
"2022- 03- 03","1,333.81","1,338.26","1,340.47","1,332.80","","-0.32%"
"2022- 03- 02","1,338.03","1,341.27","1,343.26","1,333.25","","-0.22%"
"2022- 03- 01","1,340.92","1,347.48","1,348.77","1,335.94","","-0.41%"
"2022- 02- 28","1,346.41","1,339.16","1,353.09","1,332.33","","-0.21%"
"2022- 02- 25","1,349.30","1,350.00","1,352.18","1,342.83","","-0.03%"
"2022- 02- 24","1,349.69","1,348.95","1,355.92","1,344.05","","0.09%"
"2022- 02- 23","1,348.53","1,351.28","1,354.12","1,346.82","","-0.10%"
"2022- 02- 22","1,349.83","1,351.21","1,355.83","1,347.33","","-0.02%"
"2022- 02- 21","1,350.05","1,352.71","1,358.09","1,348.65","","-0.26%"
"2022- 02- 18","1,353.53","1,361.91","1,363.38","1,352.96","","-0.60%"
"2022- 02- 17","1,361.64","1,361.12","1,364.04","1,356.45","","0.06%"
"2022- 02- 16","1,360.81","1,359.40","1,365.15","1,357.48","","0.13%"
"2022- 02- 15","1,359.04","1,353.95","1,361.56","1,352.55","","0.40%"
"2022- 02- 14","1,353.57","1,361.03","1,364.30","1,350.76","","-0.57%"
"2022- 02- 11","1,361.29","1,371.23","1,371.69","1,357.70","","-0.71%"
"2022- 02- 10","1,371.05","1,364.22","1,375.02","1,361.91","","0.53%"
"2022- 02- 09","1,363.84","1,365.87","1,368.26","1,362.98","","-0.12%"
"2022- 02- 08","1,365.51","1,369.64","1,371.84","1,364.82","","-0.29%"
"2022- 02- 07","1,369.46","1,374.37","1,374.54","1,367.84","","-0.15%"
"2022- 02- 04","1,371.52","1,373.54","1,377.85","1,369.48","","-0.03%"
"2022- 02- 03","1,371.95","1,357.01","1,375.14","1,355.62","","1.20%"
"2022- 02- 02","1,355.63","1,355.30","1,360.95","1,354.82","","0.06%"
"2022- 02- 01","1,354.88","1,353.42","1,357.82","1,352.38","","0.13%"
"2022- 01- 31","1,353.16","1,348.40","1,356.79","1,347.03","","0.40%"
"2022- 01- 28","1,347.81","1,341.78","1,353.56","1,340.89","","0.48%"
"2022- 01- 27","1,341.36","1,346.03","1,352.76","1,339.27","","-0.28%"
"2022- 01- 26","1,345.10","1,352.05","1,354.69","1,345.43","","-0.49%"
"2022- 01- 25","1,351.76","1,354.12","1,357.74","1,349.69","","-0.15%"
"2022- 01- 24","1,353.77","1,352.77","1,357.53","1,351.45","","0.11%"
"2022- 01- 21","1,352.31","1,348.95","1,355.08","1,348.06","","0.27%"
"2022- 01- 20","1,348.63","1,347.73","1,354.06","1,345.86","","0.09%"
"2022- 01- 19","1,347.46","1,350.63","1,352.71","1,346.09","","-0.24%"
"2022- 01- 18","1,350.72","1,358.73","1,360.05","1,349.32","","-0.49%"
"2022- 01- 17","1,357.42","1,358.46","1,364.18","1,356.73","","-0.07%"
"2022- 01- 14","1,358.35","1,359.69","1,364.27","1,356.87","","-0.01%"
"2022- 01- 13","1,358.45","1,357.21","1,361.80","1,356.21","","0.12%"
"2022- 01- 12","1,356.87","1,355.41","1,358.84","1,350.86","","0.13%"
"2022- 01- 11","1,355.06","1,357.01","1,358.18","1,350.82","","-0.12%"
"2022- 01- 10","1,356.66","1,359.73","1,364.30","1,352.75","","-0.27%"
"2022- 01- 07","1,360.39","1,360.84","1,366.17","1,356.99","","-0.01%"
"2022- 01- 06","1,360.51","1,357.04","1,365.44","1,354.87","","0.37%"
"2022- 01- 05","1,355.52","1,351.67","1,358.13","1,350.33","","0.31%"
"2022- 01- 04","1,351.37","1,348.42","1,355.73","1,347.66","","0.30%"
"2022- 01- 03","1,347.37","1,351.21","1,356.67","1,346.21","","-0.23%"
"2021- 12- 31","1,350.47","1,347.28","1,353.88","1,343.36","","0.29%"
"2021- 12- 30","1,346.59","1,344.74","1,349.07","1,342.34","","0.16%"
"2021- 12- 29","1,344.40","1,343.91","1,348.85","1,337.31","","0.06%"
"2021- 12- 28","1,343.61","1,344.06","1,347.33","1,340.58","","0.06%"
"2021- 12- 27","1,342.84","1,343.43","1,346.41","1,340.76","","0.05%"
"2021- 12- 24","1,342.18","1,343.33","1,346.99","1,340.56","","-0.06%"
"2021- 12- 23","1,342.99","1,348.10","1,349.37","1,341.39","","-0.36%"
"2021- 12- 22","1,347.79","1,343.02","1,350.19","1,342.18","","0.32%"
"2021- 12- 21","1,343.43","1,341.49","1,348.75","1,340.74","","0.17%"
"2021- 12- 20","1,341.20","1,335.36","1,346.07","1,334.26","","0.48%"
"2021- 12- 17","1,334.74","1,344.18","1,346.24","1,333.65","","-0.68%"
"2021- 12- 16","1,343.83","1,337.98","1,346.91","1,333.77","","0.53%"
"2021- 12- 15","1,336.79","1,334.47","1,340.35","1,333.34","","0.20%"
"2021- 12- 14","1,334.17","1,337.33","1,340.41","1,331.59","","-0.21%"
"2021- 12- 13","1,336.93","1,336.44","1,339.52","1,329.73","","0.09%"
"2021- 12- 10","1,335.67","1,330.62","1,338.58","1,328.11","","0.40%"
"2021- 12- 09","1,330.37","1,333.04","1,334.70","1,327.54","","-0.19%"
"2021- 12- 08","1,332.90","1,325.88","1,334.63","1,324.66","","0.54%"
"2021- 12- 07","1,325.70","1,332.55","1,335.76","1,322.93","","-0.49%"
"2021- 12- 06","1,332.24","1,337.01","1,340.91","1,330.22","","-0.20%"
"2021- 12- 03","1,334.93","1,329.97","1,340.20","1,328.45","","0.40%"
"2021- 12- 02","1,329.60","1,332.44","1,336.12","1,327.49","","-0.19%"
"2021- 12- 01","1,332.17","1,341.05","1,343.27","1,327.98","","-0.64%"
"2021- 11- 30","1,340.72","1,344.90","1,353.30","1,332.82","","-0.26%"
"2021- 11- 29","1,344.17","1,351.37","1,352.98","1,341.30","","-0.56%"
"2021- 11- 26","1,351.74","1,334.09","1,355.35","1,333.14","","1.35%"
"2021- 11- 25","1,333.69","1,331.25","1,338.28","1,330.63","","0.21%"
"2021- 11- 24","1,330.95","1,338.59","1,339.64","1,328.37","","-0.47%"
"2021- 11- 23","1,337.24","1,337.73","1,343.11","1,334.77","","0.02%"
"2021- 11- 22","1,336.94","1,340.67","1,343.52","1,334.77","","-0.23%"
"2021- 11- 19","1,340.00","1,345.18","1,349.40","1,335.63","","-0.32%"
"2021- 11- 18","1,344.24","1,336.36","1,347.25","1,333.44","","0.60%"
"2021- 11- 17","1,336.16","1,340.40","1,341.68","1,334.41","","-0.29%"
"2021- 11- 16","1,340.00","1,345.59","1,346.92","1,337.83","","-0.39%"
"2021- 11- 15","1,345.19","1,351.27","1,354.81","1,342.96","","-0.37%"
"2021- 11- 12","1,350.18","1,354.44","1,368.27","1,345.57","","-0.27%"
"2021- 11- 11","1,353.84","1,360.79","1,363.32","1,350.20","","-0.47%"
"2021- 11- 10","1,360.19","1,366.25","1,371.43","1,358.34","","-0.42%"
"2021- 11- 09","1,365.88","1,368.49","1,368.95","1,359.24","","-0.17%"
"2021- 11- 08","1,368.24","1,365.23","1,371.76","1,364.97","","0.16%"
"2021- 11- 05","1,366.00","1,370.27","1,371.60","1,364.51","","-0.29%"
"2021- 11- 04","1,370.02","1,368.87","1,372.14","1,366.16","","0.11%"
"2021- 11- 03","1,368.56","1,364.69","1,375.78","1,363.90","","0.31%"
"2021- 11- 02","1,364.33","1,366.91","1,368.50","1,361.55","","-0.14%"
"2021- 11- 01","1,366.31","1,357.73","1,368.01","1,355.62","","0.63%"
"2021- 10- 29","1,357.80","1,364.99","1,369.80","1,355.07","","-0.49%"
"2021- 10- 28","1,364.53","1,360.35","1,366.36","1,354.41","","0.33%"
"2021- 10- 27","1,360.05","1,354.54","1,362.16","1,352.21","","0.45%"
"2021- 10- 26","1,354.00","1,355.85","1,358.01","1,350.31","","-0.12%"
"2021- 10- 25","1,355.60","1,370.91","1,372.88","1,354.82","","-1.15%"
"2021- 10- 22","1,371.41","1,369.04","1,373.91","1,365.82","","0.20%"
"2021- 10- 21","1,368.70","1,369.94","1,373.21","1,367.00","","-0.06%"
"2021- 10- 20","1,369.49","1,367.66","1,373.07","1,363.76","","0.19%"
"2021- 10- 19","1,366.91","1,376.87","1,378.13","1,365.99","","-0.68%"
"2021- 10- 18","1,376.21","1,371.34","1,379.53","1,369.29","","0.38%"
"2021- 10- 15","1,370.96","1,371.24","1,374.71","1,369.86","","0.07%"
"2021- 10- 14","1,370.05","1,375.94","1,380.84","1,370.43","","-0.36%"
"2021- 10- 13","1,375.02","1,380.80","1,383.23","1,372.58","","-0.37%"
"2021- 10- 12","1,380.12","1,381.69","1,388.26","1,379.08","","-0.04%"
"2021- 10- 11","1,380.69","1,385.70","1,386.30","1,379.73","","-0.26%"
"2021- 10- 08","1,384.33","1,376.11","1,385.83","1,375.73","","0.64%"
"2021- 10- 07","1,375.47","1,376.26","1,378.53","1,373.47","","0.00%"
"2021- 10- 06","1,375.41","1,377.25","1,385.64","1,375.03","","-0.03%"
"2021- 10- 05","1,375.84","1,376.70","1,380.03","1,373.81","","-0.01%"
"2021- 10- 04","1,375.95","1,369.08","1,378.34","1,368.68","","0.54%"
"2021- 10- 01","1,368.50","1,372.21","1,377.09","1,367.36","","-0.22%"
"2021- 09- 30","1,371.46","1,377.76","1,379.73","1,368.21","","-0.36%"
"2021- 09- 29","1,376.45","1,387.45","1,389.32","1,376.92","","-0.74%"
"2021- 09- 28","1,386.72","1,378.05","1,390.02","1,375.78","","0.68%"
"2021- 09- 27","1,377.37","1,383.66","1,384.13","1,375.88","","-0.33%"
"2021- 09- 24","1,381.88","1,379.03","1,384.92","1,376.25","","0.24%"
"2021- 09- 23","1,378.55","1,381.25","1,386.82","1,372.42","","-0.18%"
"2021- 09- 22","1,380.99","1,388.83","1,391.10","1,381.30","","-0.50%"
"2021- 09- 21","1,387.96","1,392.37","1,394.19","1,387.45","","-0.16%"
"2021- 09- 20","1,390.20","1,386.85","1,396.94","1,384.81","","0.42%"
"2021- 09- 17","1,384.36","1,382.94","1,389.52","1,379.33","","0.14%"
"2021- 09- 16","1,382.49","1,378.32","1,385.06","1,377.08","","0.33%"
"2021- 09- 15","1,377.90","1,384.14","1,386.88","1,376.18","","-0.40%"
"2021- 09- 14","1,383.47","1,385.83","1,388.13","1,379.94","","-0.10%"
"2021- 09- 13","1,384.88","1,382.63","1,388.94","1,381.87","","0.17%"
"2021- 09- 10","1,382.51","1,383.42","1,388.01","1,378.22","","-0.04%"
"2021- 09- 09","1,383.10","1,378.98","1,385.22","1,377.82","","0.37%"
"2021- 09- 08","1,378.03","1,376.11","1,383.10","1,375.12","","0.18%"
"2021- 09- 07","1,375.55","1,373.75","1,382.81","1,371.18","","0.17%"
"2021- 09- 06","1,373.18","1,372.92","1,377.76","1,370.94","","0.12%"
"2021- 09- 03","1,371.52","1,375.40","1,377.23","1,369.72","","-0.25%"
"2021- 09- 02","1,374.95","1,368.92","1,377.17","1,367.77","","0.52%"
"2021- 09- 01","1,367.85","1,368.61","1,371.67","1,363.15","","-0.02%"
"2021- 08- 31","1,368.11","1,375.62","1,377.50","1,365.34","","-0.38%"
"2021- 08- 30","1,373.34","1,370.74","1,378.04","1,370.39","","0.28%"
"2021- 08- 27","1,369.44","1,375.82","1,380.28","1,369.19","","-0.43%"
"2021- 08- 26","1,375.37","1,370.31","1,378.68","1,368.59","","0.40%"
"2021- 08- 25","1,369.87","1,367.96","1,372.96","1,366.91","","0.16%"
"2021- 08- 24","1,367.64","1,373.19","1,375.72","1,367.22","","-0.36%"
"2021- 08- 23","1,372.65","1,374.33","1,377.57","1,370.79","","-0.13%"
"2021- 08- 20","1,374.46","1,373.51","1,384.03","1,368.21","","0.09%"
"2021- 08- 19","1,373.19","1,370.64","1,378.02","1,368.64","","0.22%"
"2021- 08- 18","1,370.11","1,378.78","1,381.69","1,367.59","","-0.61%"
"2021- 08- 17","1,378.50","1,372.78","1,388.42","1,371.43","","0.45%"
"2021- 08- 16","1,372.35","1,370.90","1,377.37","1,369.69","","0.22%"
"2021- 08- 13","1,369.37","1,364.15","1,375.59","1,361.06","","0.39%"
"2021- 08- 12","1,364.06","1,354.87","1,368.98","1,353.55","","0.71%"
"2021- 08- 11","1,354.43","1,351.17","1,360.49","1,349.89","","0.27%"
"2021- 08- 10","1,350.73","1,346.55","1,352.56","1,344.82","","0.34%"
"2021- 08- 09","1,346.10","1,347.85","1,350.17","1,343.72","","-0.03%"
"2021- 08- 06","1,346.44","1,352.57","1,354.54","1,346.08","","-0.40%"
"2021- 08- 05","1,351.91","1,355.26","1,357.17","1,350.02","","-0.21%"
"2021- 08- 04","1,354.82","1,362.51","1,364.69","1,352.86","","-0.53%"
"2021- 08- 03","1,362.05","1,365.36","1,369.84","1,361.25","","-0.21%"
"2021- 08- 02","1,364.92","1,366.60","1,370.13","1,364.06","","-0.13%"
"2021- 07- 30","1,366.72","1,359.15","1,370.64","1,357.82","","0.59%"
"2021- 07- 29","1,358.71","1,362.59","1,364.64","1,355.74","","-0.25%"
"2021- 07- 28","1,362.15","1,364.20","1,368.60","1,360.49","","-0.04%"
"2021- 07- 27","1,362.67","1,360.31","1,371.23","1,355.87","","0.21%"
"2021- 07- 26","1,359.88","1,356.97","1,364.29","1,355.07","","0.34%"
"2021- 07- 23","1,355.22","1,354.68","1,359.00","1,351.05","","0.08%"
"2021- 07- 22","1,354.20","1,355.71","1,359.85","1,350.84","","-0.08%"
"2021- 07- 21","1,355.27","1,353.01","1,361.17","1,351.32","","0.27%"
"2021- 07- 20","1,351.60","1,359.26","1,360.37","1,350.56","","-0.45%"
"2021- 07- 19","1,357.75","1,349.07","1,363.40","1,348.36","","0.76%"
"2021- 07- 16","1,347.55","1,348.89","1,351.34","1,343.79","","-0.07%"
"2021- 07- 15","1,348.45","1,354.59","1,358.64","1,345.23","","-0.42%"
"2021- 07- 14","1,354.18","1,354.38","1,359.41","1,351.85","","0.02%"
"2021- 07- 13","1,353.94","1,360.79","1,362.07","1,352.50","","-0.39%"
"2021- 07- 12","1,359.25","1,359.71","1,363.84","1,357.19","","0.10%"
"2021- 07- 09","1,357.95","1,358.23","1,361.85","1,355.28","","0.01%"
"2021- 07- 08","1,357.79","1,346.12","1,366.00","1,343.70","","0.90%"
"2021- 07- 07","1,345.71","1,344.30","1,350.72","1,341.93","","0.14%"
"2021- 07- 06","1,343.87","1,341.23","1,347.25","1,339.51","","0.23%"
"2021- 07- 05","1,340.79","1,341.32","1,344.18","1,337.42","","-0.01%"
"2021- 07- 02","1,340.96","1,344.39","1,348.25","1,339.93","","-0.22%"
"2021- 07- 01","1,343.95","1,340.53","1,346.81","1,337.60","","0.28%"
"2021- 06- 30","1,340.18","1,346.50","1,348.17","1,338.18","","-0.44%"
"2021- 06- 29","1,346.06","1,347.90","1,350.14","1,343.17","","-0.10%"
"2021- 06- 28","1,347.46","1,345.48","1,352.03","1,344.34","","0.18%"
"2021- 06- 25","1,344.99","1,350.55","1,351.99","1,344.14","","-0.30%"
"2021- 06- 24","1,349.02","1,354.94","1,358.58","1,348.05","","-0.40%"
"2021- 06- 23","1,354.50","1,353.68","1,359.44","1,350.58","","0.09%"
"2021- 06- 22","1,353.26","1,348.39","1,356.82","1,345.40","","0.39%"
"2021- 06- 21","1,347.95","1,347.31","1,353.64","1,344.81","","0.14%"
"2021- 06- 18","1,346.04","1,350.94","1,352.43","1,344.32","","-0.33%"
"2021- 06- 17","1,350.50","1,358.80","1,359.99","1,347.78","","-0.59%"
"2021- 06- 16","1,358.55","1,355.70","1,366.59","1,349.30","","0.23%"
"2021- 06- 15","1,355.38","1,354.10","1,357.98","1,352.70","","0.21%"
"2021- 06- 14","1,352.60","1,352.15","1,357.91","1,348.84","","0.08%"
"2021- 06- 11","1,351.51","1,354.09","1,356.16","1,349.72","","-0.15%"
"2021- 06- 10","1,353.58","1,360.57","1,363.26","1,353.42","","-0.37%"
"2021- 06- 09","1,358.59","1,360.60","1,362.84","1,355.47","","-0.13%"
"2021- 06- 08","1,360.38","1,354.00","1,362.42","1,352.03","","0.49%"
"2021- 06- 07","1,353.73","1,351.48","1,357.62","1,349.46","","0.21%"
"2021- 06- 04","1,350.94","1,354.04","1,357.42","1,348.91","","-0.20%"
"2021- 06- 03","1,353.60","1,356.77","1,360.36","1,353.09","","-0.20%"
"2021- 06- 02","1,356.32","1,353.88","1,361.30","1,352.02","","0.23%"
"2021- 06- 01","1,353.27","1,354.86","1,358.23","1,350.30","","0.04%"
"2021- 05- 31","1,352.79","1,357.98","1,361.98","1,348.96","","-0.31%"
"2021- 05- 28","1,356.96","1,364.18","1,365.00","1,353.83","","-0.51%"
"2021- 05- 27","1,363.85","1,361.59","1,366.40","1,360.11","","0.20%"
"2021- 05- 26","1,361.15","1,375.27","1,376.59","1,360.19","","-1.00%"
"2021- 05- 25","1,374.89","1,372.43","1,379.52","1,369.93","","0.19%"
"2021- 05- 24","1,372.22","1,373.55","1,377.64","1,371.09","","-0.08%"
"2021- 05- 21","1,373.34","1,379.30","1,380.90","1,369.45","","-0.39%"
"2021- 05- 20","1,378.68","1,376.97","1,381.94","1,375.67","","0.13%"
"2021- 05- 19","1,376.87","1,377.51","1,383.89","1,373.01","","-0.02%"
"2021- 05- 18","1,377.11","1,381.68","1,385.31","1,374.13","","-0.30%"
"2021- 05- 17","1,381.24","1,367.56","1,386.10","1,367.20","","1.06%"
"2021- 05- 14","1,366.71","1,361.28","1,370.38","1,359.28","","0.43%"
"2021- 05- 13","1,360.86","1,367.53","1,370.94","1,360.35","","-0.47%"
"2021- 05- 12","1,367.32","1,360.28","1,368.94","1,358.42","","0.63%"
"2021- 05- 11","1,358.76","1,354.72","1,365.45","1,353.27","","0.32%"
"2021- 05- 10","1,354.42","1,353.49","1,358.13","1,351.37","","0.21%"
"2021- 05- 07","1,351.59","1,351.95","1,357.65","1,349.32","","0.01%"
"2021- 05- 06","1,351.51","1,350.59","1,355.84","1,348.50","","0.09%"
"2021- 05- 05","1,350.27","1,352.83","1,354.83","1,348.49","","-0.16%"
"2021- 05- 04","1,352.39","1,351.66","1,356.48","1,347.67","","0.09%"
"2021- 05- 03","1,351.24","1,344.77","1,356.01","1,341.96","","0.64%"
"2021- 04- 30","1,342.60","1,342.22","1,349.08","1,341.04","","0.03%"
"2021- 04- 29","1,342.23","1,346.05","1,347.92","1,340.80","","-0.24%"
"2021- 04- 28","1,345.51","1,346.25","1,348.01","1,341.11","","-0.03%"
"2021- 04- 27","1,345.90","1,341.52","1,347.10","1,338.32","","0.36%"
"2021- 04- 26","1,341.11","1,348.58","1,351.07","1,339.73","","-0.56%"
"2021- 04- 23","1,348.70","1,346.01","1,350.98","1,342.34","","0.33%"
"2021- 04- 22","1,344.23","1,343.95","1,348.92","1,341.73","","0.06%"
"2021- 04- 21","1,343.42","1,345.08","1,347.33","1,341.38","","-0.07%"
"2021- 04- 20","1,344.42","1,342.52","1,347.55","1,338.81","","0.17%"
"2021- 04- 19","1,342.08","1,338.20","1,343.95","1,331.80","","0.31%"
"2021- 04- 16","1,337.90","1,336.54","1,341.12","1,332.43","","0.13%"
"2021- 04- 15","1,336.11","1,337.28","1,340.87","1,332.78","","-0.05%"
"2021- 04- 14","1,336.84","1,340.03","1,343.62","1,330.53","","-0.21%"
"2021- 04- 13","1,339.70","1,340.26","1,342.24","1,335.08","","0.06%"
"2021- 04- 12","1,338.95","1,333.12","1,341.92","1,332.87","","0.37%"
"2021- 04- 09","1,334.08","1,330.44","1,335.89","1,326.34","","0.37%"
"2021- 04- 08","1,329.18","1,328.16","1,332.86","1,323.85","","0.07%"
"2021- 04- 07","1,328.29","1,329.33","1,331.93","1,322.94","","-0.05%"
"2021- 04- 06","1,329.01","1,329.01","1,330.18","1,320.53","","0.09%"
"2021- 04- 05","1,327.77","1,328.57","1,329.61","1,323.43","","0.02%"
"2021- 04- 02","1,327.51","1,329.47","1,331.37","1,325.19","","-0.12%"
"2021- 04- 01","1,329.07","1,323.10","1,330.64","1,319.88","","0.54%"
"2021- 03- 31","1,321.94","1,328.06","1,329.98","1,321.03","","-0.36%"
"2021- 03- 30","1,326.72","1,332.35","1,335.51","1,327.22","","-0.32%"
"2021- 03- 29","1,330.94","1,331.59","1,337.78","1,330.37","","0.01%"
"2021- 03- 26","1,330.82","1,335.55","1,337.97","1,329.29","","-0.34%"
"2021- 03- 25","1,335.36","1,341.25","1,342.71","1,334.18","","-0.39%"
"2021- 03- 24","1,340.54","1,343.25","1,345.04","1,336.67","","-0.13%"
"2021- 03- 23","1,342.32","1,344.25","1,347.99","1,339.80","","-0.10%"
"2021- 03- 22","1,343.66","1,343.96","1,347.95","1,339.57","","-0.02%"
"2021- 03- 19","1,343.99","1,344.31","1,350.88","1,340.98","","0.02%"
"2021- 03- 18","1,343.71","1,343.93","1,347.87","1,339.79","","0.05%"
"2021- 03- 17","1,342.99","1,344.84","1,353.48","1,341.64","","-0.04%"
"2021- 03- 16","1,343.51","1,351.38","1,354.50","1,343.24","","-0.53%"
"2021- 03- 15","1,350.67","1,358.35","1,360.41","1,348.68","","-0.52%"
"2021- 03- 12","1,357.75","1,355.10","1,360.04","1,349.78","","0.23%"
"2021- 03- 11","1,354.61","1,355.99","1,360.04","1,349.75","","0.00%"
"2021- 03- 10","1,354.57","1,351.74","1,360.62","1,350.57","","0.31%"
"2021- 03- 09","1,350.32","1,352.50","1,356.74","1,348.29","","-0.06%"
"2021- 03- 08","1,351.08","1,345.37","1,356.34","1,343.74","","0.51%"
"2021- 03- 05","1,344.24","1,353.62","1,361.58","1,341.85","","-0.66%"
"2021- 03- 04","1,353.20","1,359.68","1,366.23","1,350.89","","-0.37%"
"2021- 03- 03","1,358.24","1,360.60","1,361.86","1,346.61","","-0.13%"
"2021- 03- 02","1,360.02","1,341.70","1,361.61","1,327.76","","1.40%"
"2021- 03- 01","1,341.23","1,358.76","1,361.32","1,340.71","","-1.16%"
"2021- 02- 26","1,356.98","1,363.24","1,370.07","1,356.78","","-0.38%"
"2021- 02- 25","1,362.21","1,347.32","1,367.16","1,345.18","","1.16%"
"2021- 02- 24","1,346.55","1,348.87","1,353.16","1,344.15","","-0.16%"
"2021- 02- 23","1,348.70","1,352.46","1,354.95","1,347.42","","-0.17%"
"2021- 02- 22","1,351.03","1,340.15","1,353.59","1,337.60","","0.97%"
"2021- 02- 19","1,338.04","1,338.47","1,342.93","1,335.57","","0.00%"
"2021- 02- 18","1,338.09","1,332.01","1,341.25","1,328.59","","0.55%"
"2021- 02- 17","1,330.82","1,340.84","1,343.00","1,330.79","","-0.65%"
"2021- 02- 16","1,339.52","1,336.94","1,343.41","1,332.09","","0.29%"
"2021- 02- 15","1,335.67","1,338.83","1,340.71","1,335.53","","-0.03%"
"2021- 02- 12","1,336.12","1,338.09","1,341.17","1,335.41","","-0.04%"
"2021- 02- 11","1,336.65","1,340.84","1,342.62","1,336.40","","-0.21%"
"2021- 02- 10","1,339.40","1,346.43","1,349.55","1,338.32","","-0.49%"
"2021- 02- 09","1,346.05","1,346.19","1,350.75","1,343.32","","0.15%"
"2021- 02- 08","1,344.09","1,346.01","1,350.84","1,344.20","","-0.05%"
"2021- 02- 05","1,344.81","1,340.07","1,348.70","1,338.47","","0.38%"
"2021- 02- 04","1,339.74","1,340.15","1,346.16","1,338.42","","-0.01%"
"2021- 02- 03","1,339.83","1,343.46","1,344.76","1,337.97","","-0.24%"
"2021- 02- 02","1,343.02","1,347.64","1,350.85","1,339.93","","-0.25%"
"2021- 02- 01","1,346.40","1,357.78","1,359.31","1,346.41","","-0.74%"
"2021- 01- 29","1,356.37","1,349.42","1,359.05","1,347.73","","0.58%"
"2021- 01- 28","1,348.49","1,342.30","1,356.36","1,340.23","","0.46%"
"2021- 01- 27","1,342.25","1,340.10","1,345.44","1,335.96","","0.27%"
"2021- 01- 26","1,338.62","1,338.56","1,343.35","1,336.27","","0.03%"
"2021- 01- 25","1,338.20","1,345.22","1,346.22","1,336.12","","-0.50%"
"2021- 01- 22","1,344.95","1,338.01","1,348.63","1,336.97","","0.63%"
"2021- 01- 21","1,336.57","1,328.45","1,339.84","1,327.73","","0.72%"
"2021- 01- 20","1,327.02","1,337.09","1,339.24","1,327.78","","-0.64%"
"2021- 01- 19","1,335.61","1,333.63","1,339.62","1,330.61","","0.32%"
"2021- 01- 18","1,331.40","1,334.51","1,338.09","1,331.29","","-0.08%"
"2021- 01- 15","1,332.53","1,332.56","1,336.98","1,330.60","","0.03%"
